vehicle_1,vehicle_2,vehicle_1_route,vehicle_2_route,weighted_congestion_score
38,790,2,1,1.6426130030252808
38,841,1,1,1.380839906884011
38,885,1,1,2.5066082050053646
38,885,1,2,0.4988497207072022
38,885,2,1,0.4815466919629985
38,885,2,2,6.333033481479182
38,890,1,1,0.6346814229347199
38,935,1,1,6.807920015048984
38,935,1,2,5.55989657158003
38,953,1,1,1.5184805187355943
38,964,1,2,0.5785151406790354
38,964,2,2,0.40559268013708777
39,55,1,2,0.0
39,109,1,1,11.190162369576834
39,160,1,2,0.0
39,199,1,2,1.0377584498433299
39,217,2,2,0.7515666825778995
39,239,1,1,1.9227874678840229
39,286,1,2,3.8803174542601355
39,359,1,2,0.0
39,375,1,2,0.0
39,388,2,2,4.8314324516975775
39,485,1,2,0.8800802934506217
39,571,1,1,0.0
39,617,1,1,0.0
39,643,2,1,0.8457327576731515
39,687,2,2,1.206302600126869
39,706,1,1,1.777450166687082
39,706,1,2,1.1739870411129911
39,736,1,1,1.2359396313301338
39,736,1,2,1.0538415464442914
39,747,2,2,0.17521424712364833
39,785,2,2,5.451964034404523
39,823,1,2,0.0
39,884,2,1,2.934072375401762
39,897,1,1,0.0
39,953,1,2,0.0
40,73,1,2,0.7111647950462414
40,97,2,1,4.681217339597644
40,105,2,1,2.245247331244268
40,158,2,2,1.4088057067881063
40,190,1,1,3.5821880058409876
40,190,1,2,1.9365985675034119
40,190,2,1,1.9365985675034119
40,190,2,2,1.9365985675034119
40,240,2,1,0.4661778257632822
40,249,1,1,8.20591832112113
40,249,1,2,1.7365860962550448
40,251,2,2,7.230744865747614
40,358,2,1,2.266173611096063
40,406,1,1,1.3354334584819139
40,406,2,2,0.6419243295568139
40,478,1,2,1.225802131954243
40,520,1,2,1.6318290861622424
40,549,1,2,0.9300133756163139
40,549,2,2,0.0
40,613,1,1,0.9589241715379266
40,613,1,2,2.465861415762844
40,613,2,1,0.9589241715379266
40,613,2,2,0.9589241715379266
40,684,1,2,0.40008555799580736
40,684,2,2,0.40008555799580736
40,767,1,1,1.5189313812901415
40,767,2,1,1.6522679483222444
40,772,1,2,1.719471254570104
40,824,1,1,0.7777185187798975
40,825,2,1,5.353308392886559
40,902,1,1,1.687136991551696
40,905,1,1,0.8255137822091319
40,905,2,1,0.8255137822091319
40,917,1,1,0.39284818199374044
40,923,2,1,3.421949866430077
40,924,2,1,1.3159554645383
40,943,1,2,0.9179202852072744
40,943,2,2,0.9179202852072744
40,946,2,1,0.6335771057911824
40,979,2,2,0.9954087928081118
40,988,1,1,2.7072347154486316
40,988,1,2,0.9431466188020011
40,988,2,1,2.7072347154486316
40,988,2,2,0.5058052351359779
41,142,1,2,2.678424627478698
41,142,2,2,5.370866434538846
41,215,1,1,5.738170917484837
41,306,1,1,0.47004192313868454
41,306,2,1,0.47004192313868454
41,380,1,1,1.1698358891882703
41,380,2,1,1.1698358891882703
41,460,1,1,2.9889933403531557
41,460,1,2,4.512922498744236
41,460,2,1,2.9889933403531557
41,460,2,2,4.512922498744236
41,604,1,2,1.08183839411112
41,604,2,2,1.08183839411112
41,609,1,2,2.13630589086394
41,609,2,2,2.13630589086394
41,659,1,1,0.9840578936963584
41,659,1,2,0.4008159892463624
41,659,2,1,0.9840578936963584
41,659,2,2,0.4008159892463624
41,682,1,1,14.159330417463323
41,682,2,1,5.6239453427945945
41,710,2,1,4.300619677602622
41,818,1,1,3.5031902216709074
41,818,2,1,3.5031902216709074
41,876,1,1,0.21490277247972894
41,876,2,1,0.21490277247972894
41,931,1,2,0.43326711283772457
41,931,2,2,0.43326711283772457
42,267,1,2,5.401714932460919
42,333,1,1,0.6135913742404389
42,977,1,2,0.7933473408353866
43,90,1,1,0.4684152515648158
43,90,1,2,2.8256488764287755
43,90,2,1,0.4684152515648158
43,272,1,2,1.5755456873981837
43,326,1,1,0.6480082106831478
43,326,1,2,0.6480082106831478
43,326,2,1,0.6480082106831478
43,326,2,2,0.6480082106831478
43,473,1,2,2.2022462341354725
43,502,1,1,3.1618907742282407
43,502,2,1,2.5548560557973428
43,700,1,1,3.032999092759316
43,700,2,1,2.432776883837348
43,701,1,1,0.2796066687855103
43,901,1,1,17.033738300310212
43,901,1,2,11.95902820074078
43,901,2,1,11.95902820074078
43,901,2,2,17.517556875064685
43,960,1,1,0.4232215659470224
43,960,2,1,0.4232215659470224
43,981,1,1,8.909914717145456
43,981,1,2,0.9112748031579769
43,981,2,2,0.9112748031579769
44,50,1,1,1.7755892705114478
44,66,2,2,0.6750165844701795
44,94,1,2,0.20787255493156276
44,94,2,1,0.4503078936120412
44,117,2,1,1.5892716448011543
44,117,2,2,1.3254342496560412
44,124,2,2,1.4087725317837219
44,139,1,1,3.173873982079929
44,147,1,1,0.45703925918360866
44,183,1,1,12.478551200004759
44,183,1,2,0.7226201673058067
44,183,2,1,0.7242723149432527
44,183,2,2,5.490850174637102
44,190,2,1,1.0390069312117882
44,198,2,1,0.4476691424130456
44,249,2,2,1.192460219429787
44,260,2,1,2.1658414120549656
44,265,2,2,0.5841601251213879
44,269,2,1,0.6108467109476641
44,285,1,2,3.261779066217194
44,288,2,2,6.831676937312488
44,297,1,2,0.0
44,309,1,1,4.065386058983534
44,309,1,2,2.2421561622835027
44,353,1,1,3.2819757494645048
44,353,2,2,0.5082853094554745
44,365,2,2,0.654473868828787
44,368,2,1,6.021975553612938
44,374,1,1,0.787873890544941
44,391,2,1,2.341884876810721
44,427,2,1,6.279385192013255
44,427,2,2,0.4469595890012935
44,430,1,1,0.28239658465985007
44,432,1,1,0.0
44,444,2,1,14.804311844632293
44,450,1,2,3.0046661328242545
44,470,2,1,1.194645244572068
44,485,2,1,0.6100653793845322
44,493,1,2,4.627107889251478
44,523,2,2,1.1940409037752149
44,561,2,1,2.257056897397642
44,563,2,1,0.3210275898784503
44,567,2,1,4.759252783460048
44,572,1,1,1.0679007721204439
44,574,1,2,0.8018557918478346
44,577,1,1,0.0
44,635,1,2,3.4162395945977666
44,649,1,1,0.32102858571736115
44,677,2,1,0.6294450882461093
44,683,2,2,4.7396112123093666
44,698,1,1,3.833523781236628
44,715,2,1,0.31988698475935484
44,727,2,2,2.2852639794612104
44,767,2,2,0.9336601737094246
44,798,1,2,1.1523921721951123
44,798,2,1,0.622260872433423
44,824,2,1,0.4914516336393028
44,852,2,1,1.3442041320775036
44,852,2,2,4.7953410487849535
44,856,1,2,0.8314436507781178
44,868,2,1,0.6613445839943801
44,874,2,1,2.335807797008594
44,874,2,2,0.6673487239752334
44,902,2,1,0.982571735599926
44,917,2,1,1.0971586353244724
44,922,1,1,1.3027572951342505
44,944,2,1,2.333635551226261
44,951,2,2,1.0912626522306612
45,374,1,1,0.2305842176243737
45,374,1,2,0.22866076361197968
46,55,2,1,0.2680861535059918
46,77,1,1,5.56545226871102
46,77,1,2,1.8575028428970968
46,83,1,1,1.1430526428477297
46,83,2,2,1.949524395903798
46,96,1,1,6.86583582159965
46,103,2,2,1.2593927203642914
46,145,2,2,0.8616348113290202
46,186,2,1,0.40483443973804134
46,193,2,1,7.378551262277595
46,205,2,1,9.921402052706261
46,229,1,1,1.4317767724983081
46,255,1,1,7.646352836840948
46,255,1,2,7.646352836840948
46,260,2,2,1.8792102610944652
46,293,2,1,0.7403771579368099
46,293,2,2,0.7403771579368099
46,295,1,1,1.3073955110918838
46,312,1,1,0.5011802669643413
46,320,1,1,1.3939947038497484
46,320,2,2,0.4920167161590939
46,379,1,2,1.9897753614535576
46,394,2,2,4.0427177064817545
46,398,1,1,11.106711944357423
46,398,2,1,0.0
46,428,1,2,0.7694030341250163
46,443,1,1,4.946893990531969
46,443,2,2,0.5236455155216004
46,498,2,1,9.986588128529828
46,506,1,2,2.089721306065009
46,518,2,1,0.0
46,575,2,1,0.28299874203997566
46,586,2,1,0.0
46,589,1,1,5.305506133450444
46,604,1,1,0.46643424248853554
46,609,1,2,2.0801431437027618
46,612,2,2,1.0095485230034709
46,630,1,1,1.9898644853247842
46,671,1,1,1.3780618741447865
46,704,2,2,1.4831239346937832
46,738,2,2,2.5630042490886042
46,766,2,1,0.6790960574415035
46,781,1,1,0.0
46,781,1,2,0.7482151930213368
46,781,2,1,8.732745226664848
46,781,2,2,0.0
46,786,1,1,0.8246093947493673
46,860,1,1,2.462958772552257
46,867,1,1,4.467500099862452
46,875,2,1,1.874899392280395
46,903,2,2,1.2315750088219517
46,915,1,1,4.937725805291381
46,915,1,2,4.937725805291381
46,920,1,2,4.985485473243039
46,938,2,2,0.6597596264445226
46,995,2,1,0.3819343122747819
47,72,1,1,3.6866083097942233
47,93,1,1,0.6947431126310101
47,117,1,2,2.879027301058868
47,238,2,1,0.6312540467964393
47,352,2,2,1.9886358895098772
47,441,1,1,2.7841257873745735
47,441,1,2,1.4700084549397894
47,485,1,1,27.931005075117664
47,542,2,1,0.8622220576949093
47,587,2,2,2.5064897671965083
47,602,1,1,1.481234270618677
47,642,1,2,0.4162654435182454
47,769,1,1,1.2649357625116313
47,888,1,1,1.4704664503596345
47,888,2,1,0.7936087693247779
47,904,2,1,1.498630956682174
47,933,1,1,0.6129580613364191
47,933,1,2,0.6548171986251282
47,985,1,1,3.6644109915101373
47,999,1,1,0.6231211660348251
48,49,2,2,0.5017946519806233
48,65,2,1,4.851496373885167
48,65,2,2,5.76765427251238
48,73,1,2,2.0530206362734362
48,73,2,2,2.709279279026607
48,93,1,2,1.1425244815791813
48,93,2,1,0.741719507547611
48,147,2,2,0.4992766161554942
48,159,2,1,6.716058878969273
48,253,1,1,0.5388317701744527
48,297,1,2,0.0
48,318,1,1,3.894392263709367
48,343,1,2,10.91730417980794
48,416,1,2,0.17229517100651634
48,416,2,2,11.610932407322439
48,434,1,1,0.1702655220321814
48,434,2,1,17.127116884938687
48,469,2,2,4.308964483409792
48,516,2,2,2.5625124028771955
48,520,2,2,0.9357059504500873
48,547,2,1,0.4227692418792135
48,547,2,2,1.276157778654198
48,549,2,2,6.4239846138458425
48,608,1,2,0.0
48,710,2,1,0.44415916195036376
48,714,1,1,2.7386039209443984
48,718,2,1,1.13020120761615
48,765,2,2,2.2330560081821913
48,772,2,2,0.46321744809213683
48,809,2,2,1.5290758897515273
48,875,1,2,0.0
48,875,2,2,2.0790680976677436
48,963,1,2,0.6809547254156962
48,963,2,1,2.348232342233319
48,966,1,2,18.33603604583966
48,966,2,1,2.528837269935985
48,992,2,2,5.538401525836005
49,101,1,2,0.4871776336425335
49,159,2,1,0.7827481365779168
49,164,1,2,2.8576337861033867
49,215,2,2,1.0947656338817224
49,238,1,2,10.39826545346286
49,253,1,1,0.6541199546263297
49,253,2,1,0.0
49,254,1,2,0.0
49,277,1,1,1.7916881311817057
49,278,1,1,0.20457697401227617
49,278,2,2,1.2944305973765569
49,282,1,1,1.3324401830223795
49,283,2,1,4.680691020643316
49,322,2,2,1.01142266566296
49,345,1,1,1.960351932200155
49,416,1,1,3.8177134013769574
49,416,2,1,0.0
49,416,2,2,0.6725258394398217
49,431,1,2,0.0
49,434,2,1,0.4765813675470013
49,510,1,2,1.8724101928058456
49,516,1,1,7.821679291750415
49,516,2,2,0.3801489005841646
49,547,2,1,0.7650113169853715
49,547,2,2,0.8192478880241324
49,549,2,2,0.428749890393922
49,554,1,1,1.5311301811419284
49,554,1,2,1.5311301811419284
49,570,2,2,9.281498184804652
49,618,1,2,1.3167328554192563
49,639,1,2,2.1354920171826275
49,710,2,1,7.24526711574624
49,712,1,1,19.635708611032577
49,712,1,2,0.0
49,714,2,2,0.38862389526933744
49,718,2,1,0.3692474580030316
49,718,2,2,0.5250644242134281
49,735,1,1,1.3795317563828768
49,765,2,2,5.896143648517482
49,780,1,1,0.0
49,820,2,2,1.3572297629351004
49,846,2,1,0.8099313306973588
49,892,1,2,14.325006487968357
49,913,1,2,3.2319980999549407
49,932,1,2,0.0
49,945,1,2,2.8122087492046273
49,963,2,1,3.018859321871053
49,976,1,1,1.1300379675561363
50,60,2,1,0.5868008251470878
50,94,1,2,1.034768958542238
50,101,1,1,5.861216499747609
50,101,1,2,5.548020324678975
50,101,2,1,19.860892770179454
50,101,2,2,3.4935596221415772
50,139,1,1,22.367259887082636
50,139,2,1,3.617657590186777
50,147,1,1,1.7701996710347982
50,183,1,1,1.9608754199796925
50,278,1,1,0.0
50,285,1,2,4.010572570623287
50,285,2,2,1.4647992932552016
50,297,1,2,0.0
50,299,1,1,0.21990281185772906
50,308,2,1,1.0866055790804552
50,309,1,1,1.5106451442745448
50,322,2,1,1.5932628488985459
50,341,2,1,0.6221198352501343
50,341,2,2,0.37810973467109577
50,353,1,1,0.7170903938026054
50,420,1,2,0.2818804032145518
50,430,1,1,1.2434496960171249
50,432,1,1,0.0
50,450,1,2,4.5570395822344665
50,492,1,2,0.0
50,493,1,2,1.1098186547830637
50,519,1,2,0.2858542639891454
50,572,1,1,12.029523321619257
50,572,1,2,3.6972869358081195
50,572,2,1,0.7550131167472741
50,572,2,2,19.88494277748155
50,649,1,1,0.4575400774468014
50,682,2,1,2.2942117468659236
50,698,1,1,1.065044463670025
50,698,1,2,0.3098559676176956
50,712,2,1,0.0
50,720,1,2,0.4695204215923403
50,749,1,2,0.18902964051552734
50,809,2,1,3.8779143058599876
50,850,1,2,0.0
50,873,2,1,1.0374020644393616
50,890,1,2,0.19367182846772976
50,990,2,2,15.384575794561478
51,515,2,2,0.0
53,114,2,2,0.3491804384792194
53,179,1,2,0.6277079555649568
53,181,2,2,28.449161760019294
53,266,2,2,3.4928641838084062
53,315,2,2,1.1001727017678746
53,413,2,1,3.439628783496041
53,418,1,2,1.173480283496105
53,431,2,2,0.36138992642991913
53,438,1,1,1.2661256307475939
53,438,1,2,1.9116329387750879
53,448,2,2,2.9506056139710566
53,462,1,1,3.1005443489259132
53,462,2,2,4.918746929060976
53,464,2,1,6.097710956547442
53,469,2,1,0.27343219780254213
53,482,2,2,7.376137968198748
53,504,2,2,1.595435566796996
53,525,1,1,0.3621278400029986
53,525,1,2,9.197536071717606
53,540,2,2,5.797335794054231
53,542,2,1,0.9332702445100651
53,590,2,2,0.843151713308782
53,624,1,1,19.176814496402205
53,624,2,2,0.4045428321873811
53,634,2,2,6.127321622136148
53,711,2,1,1.9644396922415457
53,776,2,1,0.8162977161078467
53,784,2,2,1.3611946738057017
53,859,1,2,0.5512948251368196
53,872,1,1,1.2301183490363843
53,872,1,2,1.9116329387750879
53,923,1,2,2.8383250613334368
53,939,1,1,2.360478730641585
53,939,1,2,2.0406443791625195
53,948,2,2,0.4114114211586914
53,971,1,1,9.3808840884271
53,971,2,1,1.8684196426264106
53,982,2,2,1.969777889562775
54,357,1,1,0.44531477206049475
54,357,1,2,1.9430033017961708
54,426,1,1,1.4398343925326982
54,492,1,2,0.7563129783171877
54,748,1,2,0.7645705616752795
54,748,2,1,0.6002689546028335
55,58,2,1,0.0
55,73,1,1,0.0
55,114,1,1,0.0
55,136,1,1,2.6284259234086824
55,136,1,2,2.6284259234086824
55,186,1,1,0.0
55,187,1,2,0.0
55,200,1,1,0.0
55,200,1,2,0.0
55,248,1,2,0.0
55,295,2,2,0.0
55,323,1,1,0.5962429024708326
55,359,2,2,0.9078396906354622
55,369,1,1,0.0
55,406,2,1,0.38662662984871554
55,478,2,1,0.42141457739100857
55,508,1,1,0.0
55,508,1,2,0.0
55,510,2,2,0.0
55,517,1,1,0.3638928566151544
55,518,1,1,0.5622460664583424
55,521,1,1,0.0
55,571,2,1,0.8651777842371526
55,586,1,1,4.3785096073496135
55,603,2,1,2.5356855542813768
55,666,1,2,0.0
55,668,1,1,0.0
55,743,1,1,0.8022544801392888
55,780,2,2,8.388699477558385
55,802,1,1,0.0
55,802,1,2,0.0
55,824,2,1,0.6539031580458018
55,839,1,2,0.0
55,941,2,2,0.9699010637107177
55,961,1,1,0.0
55,988,2,2,0.8970122057466561
56,157,1,2,1.1581320451489563
56,192,1,1,17.606076894946654
56,252,1,1,1.1941275422536854
56,367,1,2,0.511375337656775
56,422,1,1,17.41697974982716
56,544,1,1,13.296924027790908
56,544,1,2,2.758487319338954
56,587,1,1,0.6952827471784138
56,587,1,2,4.251587448058187
56,648,1,1,1.9203235080922127
56,648,1,2,0.3165969817511779
56,709,1,2,0.4442008481837227
56,801,1,1,1.79611093911201
56,801,1,2,2.5294607711858057
56,888,1,1,1.2197035290465903
57,138,1,1,3.8022185609865633
57,455,1,1,0.0
58,73,1,1,3.153223643610892
58,79,2,1,8.162691744691715
58,187,1,2,3.0867767244506723
58,295,1,2,7.18340674342374
58,359,1,2,0.0
58,371,1,1,6.496688224927816
58,571,1,1,3.425271526243159
58,586,2,2,6.280151802691613
58,594,1,2,6.828599448079463
58,654,1,1,0.3754662231244633
58,684,1,2,0.6850209319618221
58,710,2,2,4.245746723179063
58,743,1,1,0.41860844007941417
58,846,2,2,8.552649553036341
58,876,2,2,3.33699869368402
58,882,2,2,4.604920817885519
58,905,1,1,0.7307493005234799
58,925,1,1,0.385038967623958
58,994,1,2,0.22862941666620956
59,88,2,2,0.9610526559257808
59,128,1,1,20.299309649840104
59,128,1,2,7.199754157021616
59,128,2,1,3.67829002923626
59,128,2,2,7.128579563489027
59,169,1,2,3.6093019774286272
59,272,2,1,0.3800882227041837
59,333,1,1,0.4651223811937948
59,473,2,1,3.135837384387271
59,497,2,1,1.9334336736154536
59,497,2,2,1.9334336736154536
59,578,2,1,0.291178430733779
59,641,1,1,0.8085551960248158
59,703,2,1,0.0
59,703,2,2,1.2759837457177379
59,721,1,1,0.8015083392944902
59,721,2,1,2.282406165307855
59,828,1,1,1.480316557331661
59,828,1,2,0.17758535901535188
59,828,2,1,15.960567151622065
59,828,2,2,0.24527230871114702
59,842,2,1,0.44258754081233503
60,101,1,1,0.513769544521227
60,115,1,2,6.016217661076459
60,142,2,1,0.6353970426121288
60,149,1,1,3.845549389367687
60,171,1,1,1.2674723426424241
60,184,1,1,0.9432519668672947
60,244,1,1,1.2471105056687986
60,253,2,2,0.6022393823062342
60,257,1,1,0.6961745847605143
60,276,1,1,0.8211670915560605
60,287,1,2,11.41951371621196
60,287,2,2,0.47324454006920613
60,301,1,1,6.266234824618286
60,301,1,2,3.52030514826919
60,301,2,1,4.821184883743465
60,301,2,2,12.802589855871307
60,306,1,1,0.4699600150352999
60,306,2,2,0.7213434070945137
60,314,1,2,0.8777565515484604
60,325,1,1,0.2956766108527877
60,339,1,1,3.513989159957749
60,339,1,2,3.513989159957749
60,339,2,1,2.2747897907080326
60,339,2,2,2.2747897907080326
60,379,1,1,1.4817851588935982
60,380,1,2,2.7303620072797066
60,409,1,1,1.195704701380286
60,450,1,1,1.2036512024030885
60,466,1,2,7.527753414880351
60,468,2,2,0.6153666611287716
60,506,1,1,2.852386421514602
60,545,2,1,0.40981913907917145
60,615,1,2,1.7665732469298399
60,635,2,2,0.31608986728328825
60,638,1,1,1.8015141357433655
60,662,1,2,0.3019128863218296
60,735,1,2,1.835129449525879
60,793,1,2,0.9024711450102781
60,793,2,1,1.5040769891839763
60,876,1,1,1.7753230633042816
60,878,2,1,0.6368016040053393
60,879,1,1,3.480573243776289
60,879,1,2,2.0586985166362286
60,879,2,1,2.7275526052559895
60,879,2,2,6.641698837090299
60,931,1,1,0.6463167467669138
60,931,1,2,2.568430496529529
60,943,1,1,0.6847184780242721
60,947,1,2,1.153015073817948
60,949,1,1,3.3653014194274293
60,949,2,1,2.5419394967947087
60,968,1,1,2.9648074988123883
60,990,1,2,0.5239155917009477
60,996,1,1,0.5410278389049834
61,165,1,1,2.2504854266482157
61,207,1,2,0.6435649415489897
61,345,2,1,0.6382524003027523
61,352,1,1,2.347945195923472
61,353,2,1,0.0
61,512,2,1,0.0
61,542,2,2,0.0
61,554,2,2,0.0
61,577,2,1,1.3255154510252756
61,639,1,1,0.5207394449059815
61,639,2,2,0.0
61,677,1,2,0.6385305030602573
61,798,2,2,0.0
61,808,2,1,0.0
61,808,2,2,0.0
61,856,2,2,0.0
61,922,2,1,0.0
62,91,1,1,0.8268176447625846
62,91,2,1,4.731755207826848
62,114,1,2,0.3577107247260251
62,114,2,2,2.242167039013234
62,131,1,1,15.238801526705323
62,131,1,2,11.324527572815775
62,131,2,1,0.8613385387051529
62,131,2,2,0.7622514382747403
62,134,1,1,0.46891244585342334
62,134,1,2,5.136323293194932
62,134,2,2,0.35504000997732593
62,145,1,1,0.3970224518450694
62,176,1,2,1.4790413925556765
62,181,2,2,0.39670433674871514
62,186,1,1,0.7828370589333834
62,193,1,2,3.5638334220224506
62,193,2,2,2.2471210992083743
62,205,1,1,1.2996536541786037
62,205,1,2,3.5279426070048183
62,205,2,2,2.785163437810739
62,248,1,2,0.8302478934918178
62,252,1,1,5.2727504906900915
62,252,2,1,1.147707761388924
62,252,2,2,0.3480222670352486
62,295,1,2,5.438066460438514
62,295,2,2,0.3715688142654197
62,320,2,1,3.9607429707564625
62,320,2,2,4.5292667197256105
62,334,1,2,9.95168339483179
62,334,2,2,1.3169887813192267
62,347,1,1,5.39435013942069
62,347,2,1,1.656682340874887
62,359,1,2,15.74896426759298
62,359,2,2,0.8600765586122159
62,362,1,1,0.8059229290654375
62,362,2,1,7.392691587786345
62,362,2,2,0.48004108493212205
62,376,1,1,1.3626654083067606
62,376,1,2,10.394943857225131
62,376,2,2,0.8411177593016137
62,385,1,1,3.4878204830081305
62,385,2,1,4.640937651409905
62,385,2,2,0.5240056945170412
62,431,2,2,1.7059980560219097
62,438,1,1,1.6962056565567245
62,462,2,2,1.85473253273044
62,479,1,1,1.3351281215066853
62,479,2,1,2.337753814372345
62,498,1,1,1.3073211923728651
62,525,1,1,6.8591997093256465
62,525,2,1,1.8402710803082694
62,593,1,2,5.149573736175333
62,593,2,2,0.9294757174776375
62,624,1,2,0.39033868691692886
62,624,2,2,2.902969621273385
62,640,1,2,2.2617613238494116
62,640,2,2,6.240059014191802
62,647,1,1,0.5584283486731771
62,652,1,1,0.3659049853502194
62,654,1,1,3.040554506658351
62,654,2,1,0.5091757407135338
62,711,2,1,1.046953152882806
62,737,2,1,0.0
62,758,1,2,0.8599061574901286
62,774,1,1,1.7071510940493149
62,776,1,1,0.3599595690305264
62,776,2,1,5.02710772996201
62,781,1,1,0.8714932773911708
62,795,1,1,3.212924101974836
62,795,2,1,2.563127246494532
62,835,1,1,2.395669053140058
62,835,1,2,5.414804291998871
62,835,2,1,5.547463505649931
62,835,2,2,1.7471897106172527
62,859,1,1,3.9756851068072185
62,872,1,1,1.6962056565567245
62,906,1,2,6.131669499476352
62,906,2,2,1.1883991446253928
62,932,1,2,2.308727954306384
62,932,2,2,4.745060405731349
62,939,1,1,2.9335159617376414
62,939,1,2,0.45384289276261536
62,942,1,2,0.8624789100050936
62,954,1,1,12.027778076759219
62,954,2,1,1.2514828552391628
62,971,1,2,0.45853852671965334
63,198,1,1,0.9051283969456078
63,504,1,2,0.8494888335717088
64,71,1,1,14.80942916195834
64,103,2,2,0.26060324929758094
64,112,1,1,2.028545827810532
64,112,1,2,0.0
64,132,2,2,6.082201028202141
64,143,1,2,0.5012267766013266
64,189,1,1,1.822041460992303
64,189,1,2,1.822041460992303
64,189,2,1,1.822041460992303
64,189,2,2,1.822041460992303
64,197,1,1,0.0
64,202,2,2,6.808957396039407
64,208,1,1,1.3713065043342252
64,208,2,2,0.8805250545219813
64,350,1,2,1.1991314781397113
64,379,1,1,4.727617033644076
64,413,2,1,2.4545825881403784
64,452,2,2,1.4834043846066796
64,486,1,1,0.26210999857617934
64,503,2,2,1.50870633940629
64,506,1,1,4.313292129763955
64,518,2,2,1.1982737528725793
64,590,2,1,0.44972802709754006
64,590,2,2,6.515430728998901
64,609,1,2,0.37093904972102004
64,659,1,2,3.5652866804890673
64,659,2,2,0.45700010142972264
64,669,1,1,2.3749780962467546
64,669,2,2,7.535618237114459
64,679,1,1,0.44225982986444146
64,684,2,2,0.508641192193658
64,699,1,2,16.019617184812066
64,699,2,1,15.391932713832375
64,726,1,2,2.410103540240541
64,737,2,2,0.4459053032981551
